frame,seconds,all_sensor_and_earth_ids,in_transit,earth_settled,earth_assigned,illustrative_leaf_angle
1535,51.166666666666664,230,0,48,48,0.0
1536,51.2,230,0,48,48,0.0
1537,51.233333333333334,230,0,48,48,0.0
1538,51.266666666666666,230,0,48,48,0.0
1539,51.3,230,0,48,48,0.0
1540,51.333333333333336,230,0,48,48,0.0
1541,51.36666666666667,230,0,48,48,0.0
1542,51.4,230,0,48,48,0.0
1543,51.43333333333333,230,0,48,48,0.0
1544,51.46666666666667,230,0,48,48,0.0
1545,51.5,230,0,48,48,0.0
1546,51.53333333333333,230,0,48,48,0.0
1547,51.56666666666667,230,0,48,48,0.0
1548,51.6,230,0,48,48,0.0
1549,51.63333333333333,230,0,48,48,0.0
1550,51.666666666666664,230,0,48,48,0.0
1551,51.7,230,0,48,48,0.0
1552,51.733333333333334,230,0,48,48,0.0
1553,51.766666666666666,230,0,48,48,0.0
1554,51.8,230,0,48,48,0.0
1555,51.833333333333336,230,0,48,48,0.0
1556,51.86666666666667,230,0,48,48,0.0
1557,51.9,230,0,48,48,0.0
1558,51.93333333333333,230,0,48,48,0.0
1559,51.96666666666667,230,0,48,48,0.0
1560,52.0,230,0,48,48,0.0
1561,52.03333333333333,230,0,48,48,0.0
1562,52.06666666666667,230,0,48,48,0.0
1563,52.1,230,0,48,48,0.0
1564,52.13333333333333,230,0,48,48,0.0
1565,52.166666666666664,230,0,48,48,0.0
1566,52.2,230,0,48,48,0.0
1567,52.233333333333334,230,0,48,48,0.0
1568,52.266666666666666,230,0,48,48,0.0
1569,52.3,230,0,48,48,0.0
1570,52.333333333333336,230,0,48,48,0.0
1571,52.36666666666667,230,0,48,48,0.0
1572,52.4,230,0,48,48,0.0
1573,52.43333333333333,230,0,48,48,0.0
1574,52.46666666666667,230,0,48,48,0.0
1575,52.5,230,0,48,48,0.0
1576,52.53333333333333,230,0,48,48,0.0
1577,52.56666666666667,230,0,48,48,0.0
1578,52.6,230,0,48,48,0.0
1579,52.63333333333333,230,0,48,48,0.0
1580,52.666666666666664,230,0,48,48,0.0
1581,52.7,230,0,48,48,0.0
1582,52.733333333333334,230,0,48,48,0.0
1583,52.766666666666666,230,0,48,48,0.0
1584,52.8,230,0,48,48,0.0
1585,52.833333333333336,230,0,48,48,0.0
1586,52.86666666666667,230,0,48,48,0.0
1587,52.9,230,0,48,48,0.0
1588,52.93333333333333,230,0,48,48,0.0
1589,52.96666666666667,230,0,48,48,0.0
1590,53.0,230,0,48,48,0.0
1591,53.03333333333333,230,0,48,48,0.0
1592,53.06666666666667,230,0,48,48,0.0
1593,53.1,230,0,48,48,0.0
1594,53.13333333333333,230,0,48,48,0.0
1595,53.166666666666664,230,0,48,48,0.0
1596,53.2,230,0,48,48,0.0
1597,53.233333333333334,230,0,48,48,0.0
1598,53.266666666666666,230,0,48,48,0.0
1599,53.3,230,0,48,48,0.0
1600,53.333333333333336,230,0,48,48,0.0
1601,53.36666666666667,230,0,48,48,0.0
1602,53.4,230,0,48,48,0.0
1603,53.43333333333333,230,0,48,48,0.0
1604,53.46666666666667,230,0,48,48,0.0
1605,53.5,230,0,48,48,0.0
1606,53.53333333333333,230,0,48,48,0.0
1607,53.56666666666667,230,0,48,48,0.0
1608,53.6,230,0,48,48,0.0
1609,53.63333333333333,230,0,48,48,0.0
1610,53.666666666666664,230,0,48,48,0.0
1611,53.7,230,0,48,48,0.0
1612,53.733333333333334,230,1,48,48,0.0
1613,53.766666666666666,230,1,48,48,0.0
1614,53.8,230,1,48,48,0.0
1615,53.833333333333336,230,1,48,48,0.0
1616,53.86666666666667,230,2,48,48,0.0
1617,53.9,230,2,48,48,0.0
1618,53.93333333333333,230,2,48,48,0.2
1619,53.96666666666667,230,2,48,48,0.2
1620,54.0,230,2,48,48,0.2
1621,54.03333333333333,230,3,48,48,0.2
1622,54.06666666666667,230,3,48,48,0.4
1623,54.1,230,3,48,48,0.4
1624,54.13333333333333,230,3,48,48,0.4
1625,54.166666666666664,230,3,48,48,0.6
1626,54.2,230,4,48,48,0.6
1627,54.233333333333334,230,4,48,48,0.8
1628,54.266666666666666,230,4,48,48,0.8
1629,54.3,230,4,48,48,1.0
1630,54.333333333333336,230,4,48,48,1.0
1631,54.36666666666667,230,5,48,48,1.2
1632,54.4,230,5,48,48,1.2
1633,54.43333333333333,230,5,48,48,1.4
1634,54.46666666666667,230,5,48,48,1.4
1635,54.5,230,6,48,48,1.6
1636,54.53333333333333,230,6,48,48,1.6
1637,54.56666666666667,230,6,48,48,1.8
1638,54.6,230,6,48,48,2.0
1639,54.63333333333333,230,6,48,48,2.0
1640,54.666666666666664,230,7,48,48,2.2
1641,54.7,230,7,48,48,2.2
1642,54.733333333333334,230,7,48,48,2.4
1643,54.766666666666666,230,7,48,48,2.6
1644,54.8,230,7,48,48,2.6
1645,54.833333333333336,230,7,48,48,2.8
1646,54.86666666666667,230,7,48,48,3.0
1647,54.9,230,7,48,48,3.0
1648,54.93333333333333,230,7,48,48,3.2
1649,54.96666666666667,230,6,48,48,3.4
1650,55.0,230,7,48,48,3.4
1651,55.03333333333333,230,7,48,48,3.6
1652,55.06666666666667,230,7,48,48,3.8
1653,55.1,230,7,48,48,3.8
1654,55.13333333333333,230,7,48,48,4.0
1655,55.166666666666664,230,7,48,48,4.2
1656,55.2,230,7,48,48,4.2
1657,55.233333333333334,230,7,48,48,4.4
1658,55.266666666666666,230,7,48,48,4.6
1659,55.3,230,7,48,48,4.6
1660,55.333333333333336,230,7,48,48,4.8
1661,55.36666666666667,230,7,48,48,5.0
1662,55.4,230,7,48,48,5.0
1663,55.43333333333333,230,7,48,48,5.2
1664,55.46666666666667,230,7,48,48,5.4
1665,55.5,230,7,48,48,5.4
1666,55.53333333333333,230,7,48,48,5.6
1667,55.56666666666667,230,7,48,48,5.8
1668,55.6,230,6,48,48,5.8
1669,55.63333333333333,230,7,48,48,6.0
1670,55.666666666666664,230,7,48,48,6.0
1671,55.7,230,7,48,48,6.2
1672,55.733333333333334,230,7,48,48,6.4
1673,55.766666666666666,230,7,48,48,6.4
1674,55.8,230,7,48,48,6.6
1675,55.833333333333336,230,7,48,48,6.6
1676,55.86666666666667,230,7,48,48,6.8
1677,55.9,230,7,48,48,7.0
1678,55.93333333333333,230,7,48,48,7.0
1679,55.96666666666667,230,7,48,48,7.2
1680,56.0,230,7,48,48,7.2
1681,56.03333333333333,230,7,48,48,7.4
1682,56.06666666666667,230,7,48,48,7.4
1683,56.1,230,7,48,48,7.6
1684,56.13333333333333,230,7,48,48,7.6
1685,56.166666666666664,230,7,48,48,7.8
1686,56.2,230,7,48,48,8.0
1687,56.233333333333334,230,6,48,48,8.0
1688,56.266666666666666,230,7,48,48,8.2
1689,56.3,230,7,48,48,8.2
1690,56.333333333333336,230,7,48,48,8.4
1691,56.36666666666667,230,7,48,48,8.4
1692,56.4,230,7,48,48,8.6
1693,56.43333333333333,230,7,48,48,8.6
1694,56.46666666666667,230,7,48,48,8.8
1695,56.5,230,7,48,48,8.8
1696,56.53333333333333,230,7,48,48,9.0
1697,56.56666666666667,230,7,48,48,9.0
1698,56.6,230,7,48,48,9.2
1699,56.63333333333333,230,7,48,48,9.2
1700,56.666666666666664,230,7,48,48,9.4
1701,56.7,230,7,48,48,9.4
1702,56.733333333333334,230,7,48,48,9.6
1703,56.766666666666666,230,7,48,48,9.6
1704,56.8,230,7,48,48,9.8
1705,56.833333333333336,230,7,48,48,9.8
1706,56.86666666666667,230,6,48,48,10.0
1707,56.9,230,7,48,48,10.0
1708,56.93333333333333,230,7,48,48,10.2
1709,56.96666666666667,230,7,48,48,10.2
1710,57.0,230,7,48,48,10.4
1711,57.03333333333333,230,7,48,48,10.4
1712,57.06666666666667,230,7,48,48,10.4
1713,57.1,230,7,48,48,10.6
1714,57.13333333333333,230,7,48,48,10.6
1715,57.166666666666664,230,7,48,48,10.8
1716,57.2,230,7,48,48,10.8
1717,57.233333333333334,230,7,48,48,11.0
1718,57.266666666666666,230,7,48,48,11.0
1719,57.3,230,7,48,48,11.2
1720,57.333333333333336,230,7,48,48,11.2
1721,57.36666666666667,230,7,48,48,11.2
1722,57.4,230,7,48,48,11.4
1723,57.43333333333333,230,7,48,48,11.4
1724,57.46666666666667,230,7,48,48,11.6
1725,57.5,230,6,48,48,11.6
1726,57.53333333333333,230,6,48,48,11.6
1727,57.56666666666667,230,6,48,48,11.8
1728,57.6,230,6,48,48,11.8
1729,57.63333333333333,230,6,48,48,11.8
1730,57.666666666666664,230,5,48,48,11.8
1731,57.7,230,5,48,48,12.0
1732,57.733333333333334,230,5,48,48,12.0
1733,57.766666666666666,230,5,48,48,12.0
1734,57.8,230,5,48,48,12.0
1735,57.833333333333336,230,4,48,48,12.0
1736,57.86666666666667,230,4,48,48,12.2
1737,57.9,230,4,48,48,12.2
1738,57.93333333333333,230,4,48,48,12.2
1739,57.96666666666667,230,4,48,48,12.2
1740,58.0,230,3,48,48,12.2
1741,58.03333333333333,230,3,48,48,12.2
1742,58.06666666666667,230,3,48,48,12.2
1743,58.1,230,3,48,48,12.2
1744,58.13333333333333,230,2,48,48,12.2
1745,58.166666666666664,230,2,48,48,12.2
1746,58.2,230,2,48,48,12.2
1747,58.233333333333334,230,2,48,48,12.2
1748,58.266666666666666,230,2,48,48,12.2
1749,58.3,230,1,48,48,12.2
1750,58.333333333333336,230,1,48,48,12.2
1751,58.36666666666667,230,1,48,48,12.2
1752,58.4,230,1,48,48,12.2
1753,58.43333333333333,230,1,48,48,12.2
1754,58.46666666666667,230,0,48,48,12.2
1755,58.5,230,0,48,48,12.2
1756,58.53333333333333,230,0,48,48,12.2
1757,58.56666666666667,230,0,48,48,12.2
1758,58.6,230,0,48,48,12.2
1759,58.63333333333333,230,0,48,48,12.2
1760,58.666666666666664,230,0,48,48,12.2
1761,58.7,230,0,48,48,12.2
1762,58.733333333333334,230,0,48,48,12.2
1763,58.766666666666666,230,0,48,48,12.2
1764,58.8,230,0,48,48,12.2
1765,58.833333333333336,230,0,48,48,12.2
1766,58.86666666666667,230,0,48,48,12.2
1767,58.9,230,0,48,48,12.2
1768,58.93333333333333,230,0,48,48,12.2
1769,58.96666666666667,230,0,48,48,12.2
1770,59.0,230,0,48,48,12.2
1771,59.03333333333333,230,0,48,48,12.2
1772,59.06666666666667,230,0,48,48,12.2
1773,59.1,230,0,48,48,12.2
1774,59.13333333333333,230,0,48,48,12.2
1775,59.166666666666664,230,0,48,48,12.2
1776,59.2,230,0,48,48,12.2
1777,59.233333333333334,230,0,48,48,12.2
1778,59.266666666666666,230,0,48,48,12.2
1779,59.3,230,0,48,48,12.2
1780,59.333333333333336,230,0,48,48,12.2
1781,59.36666666666667,230,0,48,48,12.2
1782,59.4,230,0,48,48,12.2
1783,59.43333333333333,230,0,48,48,12.2
1784,59.46666666666667,230,0,48,48,12.2
1785,59.5,230,0,48,48,12.2
1786,59.53333333333333,230,0,48,48,12.2
1787,59.56666666666667,230,0,48,48,12.2
1788,59.6,230,0,48,48,12.2
1789,59.63333333333333,230,0,48,48,12.2
1790,59.666666666666664,230,0,48,48,12.2
1791,59.7,230,0,48,48,12.2
1792,59.733333333333334,230,0,48,48,12.2
1793,59.766666666666666,230,0,48,48,12.2
1794,59.8,230,0,48,48,12.2
1795,59.833333333333336,230,0,48,48,12.2
1796,59.86666666666667,230,0,48,48,12.2
1797,59.9,230,0,48,48,12.2
1798,59.93333333333333,230,0,48,48,12.2
1799,59.96666666666667,230,0,48,48,12.2
1800,60.0,230,0,48,48,12.2
1801,60.03333333333333,230,0,48,48,12.2
1802,60.06666666666667,230,0,48,48,12.2
1803,60.1,230,0,48,48,12.2
1804,60.13333333333333,230,0,48,48,12.2
1805,60.166666666666664,230,0,48,48,12.2
1806,60.2,230,0,48,48,12.2
1807,60.233333333333334,230,0,48,48,12.2
1808,60.266666666666666,230,0,48,48,12.2
1809,60.3,230,0,48,48,12.2
1810,60.333333333333336,230,0,48,48,12.2
1811,60.36666666666667,230,0,48,48,12.2
1812,60.4,230,0,48,48,12.2
1813,60.43333333333333,230,0,48,48,12.2
1814,60.46666666666667,230,0,48,48,12.2
1815,60.5,230,0,48,48,12.2
1816,60.53333333333333,230,0,48,48,12.2
1817,60.56666666666667,230,0,48,48,12.2
1818,60.6,230,0,48,48,12.2
1819,60.63333333333333,230,0,48,48,12.2
1820,60.666666666666664,230,0,48,48,12.2
1821,60.7,230,0,48,48,12.2
1822,60.733333333333334,230,0,48,48,12.2
1823,60.766666666666666,230,0,48,48,12.2
1824,60.8,230,0,48,48,12.2
1825,60.833333333333336,230,0,48,48,12.2
1826,60.86666666666667,230,0,48,48,12.2
1827,60.9,230,0,48,48,12.2
1828,60.93333333333333,230,0,48,48,12.2
1829,60.96666666666667,230,0,48,48,12.2
1830,61.0,230,0,48,48,12.2
1831,61.03333333333333,230,0,48,48,12.2
1832,61.06666666666667,230,0,48,48,12.2
1833,61.1,230,0,48,48,12.2
1834,61.13333333333333,230,0,48,48,12.2
1835,61.166666666666664,230,0,48,48,12.2
1836,61.2,230,0,48,48,12.2
1837,61.233333333333334,230,0,48,48,12.2
1838,61.266666666666666,230,0,48,48,12.2
1839,61.3,230,0,48,48,12.2
1840,61.333333333333336,230,0,48,48,12.2
1841,61.36666666666667,230,0,48,48,12.2
1842,61.4,230,0,48,48,12.2
1843,61.43333333333333,230,0,48,48,12.2
1844,61.46666666666667,230,0,48,48,12.2
1845,61.5,230,0,48,48,12.2
1846,61.53333333333333,230,0,48,48,12.2
1847,61.56666666666667,230,0,48,48,12.2
1848,61.6,230,0,48,48,12.2
1849,61.63333333333333,230,0,48,48,12.2
1850,61.666666666666664,230,0,48,48,12.2
1851,61.7,230,0,48,48,12.2
1852,61.733333333333334,230,0,48,48,12.2
1853,61.766666666666666,230,0,48,48,12.2
1854,61.8,230,0,48,48,12.2
1855,61.833333333333336,230,0,48,48,12.2
1856,61.86666666666667,230,0,48,48,12.2
1857,61.9,230,0,48,48,12.2
1858,61.93333333333333,230,0,48,48,12.2
1859,61.96666666666667,230,0,48,48,12.2
1860,62.0,230,0,48,48,12.2
1861,62.03333333333333,230,0,48,48,12.2
1862,62.06666666666667,230,0,48,48,12.2
1863,62.1,230,0,48,48,12.2
1864,62.13333333333333,230,0,48,48,12.2
1865,62.166666666666664,230,0,48,48,12.2
1866,62.2,230,0,48,48,12.2
1867,62.233333333333334,230,0,48,48,12.2
1868,62.266666666666666,230,0,48,48,12.2
1869,62.3,230,0,48,48,12.2
1870,62.333333333333336,230,0,48,48,12.2
1871,62.36666666666667,230,0,48,48,12.2
1872,62.4,230,0,48,48,12.2
1873,62.43333333333333,230,0,48,48,12.2
1874,62.46666666666667,230,0,48,48,12.2
1875,62.5,230,0,48,48,12.2
1876,62.53333333333333,230,0,48,48,12.2
1877,62.56666666666667,230,0,48,48,12.2
1878,62.6,230,0,48,48,12.2
1879,62.63333333333333,230,0,48,48,12.2
1880,62.666666666666664,230,0,48,48,12.2
1881,62.7,230,0,48,48,12.2
1882,62.733333333333334,230,0,48,48,12.2
1883,62.766666666666666,230,0,48,48,12.2
1884,62.8,230,0,48,48,12.2
1885,62.833333333333336,230,0,48,48,12.2
1886,62.86666666666667,230,0,48,48,12.2
1887,62.9,230,0,48,48,12.2
1888,62.93333333333333,230,0,48,48,12.2
1889,62.96666666666667,230,0,48,48,12.2
1890,63.0,230,0,48,48,12.2
1891,63.03333333333333,230,0,48,48,12.2
1892,63.06666666666667,230,0,48,48,12.2
1893,63.1,230,0,48,48,12.2
1894,63.13333333333333,230,0,48,48,12.2
1895,63.166666666666664,230,0,48,48,12.2
1896,63.2,230,0,48,48,12.2
1897,63.233333333333334,230,0,48,48,12.2
1898,63.266666666666666,230,0,48,48,12.2
1899,63.3,230,0,48,48,12.2
1900,63.333333333333336,230,0,48,48,12.2
1901,63.36666666666667,230,0,48,48,12.2
1902,63.4,230,0,48,48,12.2
1903,63.43333333333333,230,0,48,48,12.2
1904,63.46666666666667,230,0,48,48,12.2
1905,63.5,230,0,48,48,12.2
1906,63.53333333333333,230,0,48,48,12.2
1907,63.56666666666667,230,0,48,48,12.2
1908,63.6,230,0,48,48,12.2
1909,63.63333333333333,230,0,48,48,12.2
1910,63.666666666666664,230,0,48,48,12.2
1911,63.7,230,0,48,48,12.2
1912,63.733333333333334,230,0,48,48,12.2
1913,63.766666666666666,230,0,48,48,12.2
1914,63.8,230,0,48,48,12.2
1915,63.833333333333336,230,0,48,48,12.2
1916,63.86666666666667,230,0,48,48,12.2
1917,63.9,230,0,48,48,12.2
1918,63.93333333333333,230,0,48,48,12.2
1919,63.96666666666667,230,0,48,48,12.2
1920,64.0,230,0,48,48,12.2
1921,64.03333333333333,230,0,48,48,12.2
1922,64.06666666666666,230,0,48,48,12.2
1923,64.1,230,0,48,48,12.2
1924,64.13333333333334,230,0,48,48,12.2
1925,64.16666666666667,230,0,48,48,12.2
1926,64.2,230,0,48,48,12.2
1927,64.23333333333333,230,0,48,48,12.2
1928,64.26666666666667,230,0,48,48,12.2
1929,64.3,230,0,48,48,12.2
1930,64.33333333333333,230,0,48,48,12.2
1931,64.36666666666666,230,0,48,48,12.2
1932,64.4,230,0,48,48,12.2
1933,64.43333333333334,230,0,48,48,12.2
1934,64.46666666666667,230,0,48,48,12.2
1935,64.5,230,0,48,48,12.2
1936,64.53333333333333,230,0,48,48,12.2
1937,64.56666666666666,230,0,48,48,12.2
1938,64.6,230,0,48,48,12.2
1939,64.63333333333334,230,0,48,48,12.2
1940,64.66666666666667,230,0,48,48,12.2
1941,64.7,230,0,48,48,12.2
1942,64.73333333333333,230,0,48,48,12.2
1943,64.76666666666667,230,0,48,48,12.2
1944,64.8,230,0,48,48,12.2
1945,64.83333333333333,230,0,48,48,12.2
1946,64.86666666666666,230,0,48,48,12.2
1947,64.9,230,0,48,48,12.2
1948,64.93333333333334,230,0,48,48,12.2
1949,64.96666666666667,230,0,48,48,12.2
1950,65.0,230,0,48,48,12.2
1951,65.03333333333333,230,0,48,48,12.2
1952,65.06666666666666,230,0,48,48,12.2
1953,65.1,230,0,48,48,12.2
1954,65.13333333333334,230,0,48,48,12.2
1955,65.16666666666667,230,0,48,48,12.2
1956,65.2,230,0,48,48,12.2
1957,65.23333333333333,230,0,48,48,12.2
1958,65.26666666666667,230,0,48,48,12.2
1959,65.3,230,0,48,48,12.2
1960,65.33333333333333,230,0,48,48,12.2
1961,65.36666666666666,230,0,48,48,12.2
1962,65.4,230,0,48,48,12.2
1963,65.43333333333334,230,0,48,48,12.2
1964,65.46666666666667,230,0,48,48,12.2
1965,65.5,230,0,48,48,12.2
1966,65.53333333333333,230,0,48,48,12.2
1967,65.56666666666666,230,0,48,48,12.2
1968,65.6,230,0,48,48,12.2
1969,65.63333333333334,230,0,48,48,12.2
1970,65.66666666666667,230,0,48,48,12.2
1971,65.7,230,0,48,48,12.2
1972,65.73333333333333,230,0,48,48,12.2
1973,65.76666666666667,230,0,48,48,12.2
1974,65.8,230,0,48,48,12.2
1975,65.83333333333333,230,0,48,48,12.2
1976,65.86666666666666,230,0,48,48,12.2
1977,65.9,230,0,48,48,12.2
1978,65.93333333333334,230,0,48,48,12.2
1979,65.96666666666667,230,0,48,48,12.2
1980,66.0,230,0,48,48,12.2
1981,66.03333333333333,230,0,48,48,12.2
1982,66.06666666666666,230,0,48,48,12.2
1983,66.1,230,0,48,48,12.2
1984,66.13333333333334,230,0,48,48,12.2
1985,66.16666666666667,230,0,48,48,12.2
1986,66.2,230,0,48,48,12.2
1987,66.23333333333333,230,0,48,48,12.2
1988,66.26666666666667,230,0,48,48,12.2
1989,66.3,230,0,48,48,12.2
1990,66.33333333333333,230,0,48,48,12.2
1991,66.36666666666666,230,0,48,48,12.2
1992,66.4,230,0,48,48,12.2
1993,66.43333333333334,230,0,48,48,12.2
1994,66.46666666666667,230,0,48,48,12.2
1995,66.5,230,0,48,48,12.2
1996,66.53333333333333,230,0,48,48,12.2
1997,66.56666666666666,230,0,48,48,12.2
1998,66.6,230,0,48,48,12.2
1999,66.63333333333334,230,0,48,48,12.2
2000,66.66666666666667,230,0,48,48,12.2
2001,66.7,230,0,48,48,12.2
2002,66.73333333333333,230,0,48,48,12.2
2003,66.76666666666667,230,0,48,48,12.2
2004,66.8,230,0,48,48,12.2
2005,66.83333333333333,230,0,48,48,12.2
2006,66.86666666666666,230,0,48,48,12.2
2007,66.9,230,0,48,48,12.2
2008,66.93333333333334,230,0,48,48,12.2
2009,66.96666666666667,230,0,48,48,12.2
2010,67.0,230,0,48,48,12.2
2011,67.03333333333333,230,0,48,48,12.2
2012,67.06666666666666,230,0,48,48,12.2
2013,67.1,230,0,48,48,12.2
2014,67.13333333333334,230,0,48,48,12.2
2015,67.16666666666667,230,0,48,48,12.2
2016,67.2,230,0,48,48,12.2
2017,67.23333333333333,230,0,48,48,12.2
2018,67.26666666666667,230,0,48,48,12.2
2019,67.3,230,0,48,48,12.2
2020,67.33333333333333,230,0,48,48,12.2
2021,67.36666666666666,230,0,48,48,12.2
2022,67.4,230,0,48,48,12.2
2023,67.43333333333334,230,0,48,48,12.2
2024,67.46666666666667,230,0,48,48,12.2
2025,67.5,230,0,48,48,12.2
2026,67.53333333333333,230,0,48,48,12.2
2027,67.56666666666666,230,0,48,48,12.2
2028,67.6,230,0,48,48,12.2
2029,67.63333333333334,230,0,48,48,12.2
2030,67.66666666666667,230,0,48,48,12.2
2031,67.7,230,0,48,48,12.2
2032,67.73333333333333,230,0,48,48,12.2
2033,67.76666666666667,230,0,48,48,12.2
2034,67.8,230,0,48,48,12.2
2035,67.83333333333333,230,0,48,48,12.2
2036,67.86666666666666,230,0,48,48,12.2
2037,67.9,230,0,48,48,12.2
2038,67.93333333333334,230,0,48,48,12.2
2039,67.96666666666667,230,0,48,48,12.2
2040,68.0,230,0,48,48,12.2
2041,68.03333333333333,230,0,48,48,12.2
2042,68.06666666666666,230,0,48,48,12.2
2043,68.1,230,0,48,48,12.2
2044,68.13333333333334,230,0,48,48,12.2
2045,68.16666666666667,230,0,48,48,12.2
2046,68.2,230,0,48,48,12.2
2047,68.23333333333333,230,0,48,48,12.2
2048,68.26666666666667,230,0,48,48,12.2
2049,68.3,230,0,48,48,12.2
2050,68.33333333333333,230,0,48,48,12.2
2051,68.36666666666666,230,0,48,48,12.2
2052,68.4,230,0,48,48,12.2
2053,68.43333333333334,230,0,48,48,12.2
2054,68.46666666666667,230,0,48,48,12.2
2055,68.5,230,0,48,48,12.2
2056,68.53333333333333,230,0,48,48,12.2
2057,68.56666666666666,230,0,48,48,12.2
2058,68.6,230,0,48,48,12.2
2059,68.63333333333334,230,0,48,48,12.2
2060,68.66666666666667,230,0,48,48,12.2
2061,68.7,230,0,48,48,12.2
2062,68.73333333333333,230,0,48,48,12.2
2063,68.76666666666667,230,0,48,48,12.2
2064,68.8,230,0,48,48,12.2
2065,68.83333333333333,230,0,48,48,12.2
2066,68.86666666666666,230,0,48,48,12.2
2067,68.9,230,0,48,48,12.2
2068,68.93333333333334,230,0,48,48,12.2
2069,68.96666666666667,230,0,48,48,12.2
2070,69.0,230,0,48,48,12.2
2071,69.03333333333333,230,0,48,48,12.2
2072,69.06666666666666,230,0,48,48,12.2
2073,69.1,230,0,48,48,12.2
2074,69.13333333333334,230,0,48,48,12.2
2075,69.16666666666667,230,0,48,48,12.2
2076,69.2,230,0,48,48,12.2
2077,69.23333333333333,230,0,48,48,12.2
2078,69.26666666666667,230,0,48,48,12.2
2079,69.3,230,0,48,48,12.2
2080,69.33333333333333,230,0,48,48,12.2
2081,69.36666666666666,230,0,48,48,12.2
2082,69.4,230,0,48,48,12.2
2083,69.43333333333334,230,0,48,48,12.2
2084,69.46666666666667,230,0,48,48,12.2
2085,69.5,230,0,48,48,12.2
2086,69.53333333333333,230,0,48,48,12.2
2087,69.56666666666666,230,0,48,48,12.2
2088,69.6,230,0,48,48,12.2
2089,69.63333333333334,230,0,48,48,12.2
2090,69.66666666666667,230,0,48,48,12.2
2091,69.7,230,0,48,48,12.2
2092,69.73333333333333,230,0,48,48,12.2
2093,69.76666666666667,230,0,48,48,12.2
2094,69.8,230,0,48,48,12.2
2095,69.83333333333333,230,0,48,48,12.2
2096,69.86666666666666,230,0,48,48,12.2
2097,69.9,230,0,48,48,12.2
2098,69.93333333333334,230,0,48,48,12.2
2099,69.96666666666667,230,0,48,48,12.2
2100,70.0,230,0,48,48,12.2
2101,70.03333333333333,230,0,48,48,12.2
2102,70.06666666666666,230,0,48,48,12.2
2103,70.1,230,0,48,48,12.2
2104,70.13333333333334,230,0,48,48,12.2
2105,70.16666666666667,230,0,48,48,12.2
2106,70.2,230,0,48,48,12.2
2107,70.23333333333333,230,0,48,48,12.2
2108,70.26666666666667,230,0,48,48,12.2
2109,70.3,230,0,48,48,12.2
2110,70.33333333333333,230,0,48,48,12.2
2111,70.36666666666666,230,0,48,48,12.2
2112,70.4,230,0,48,48,12.2
2113,70.43333333333334,230,0,48,48,12.2
2114,70.46666666666667,230,0,48,48,12.2
2115,70.5,230,0,48,48,12.2
2116,70.53333333333333,230,0,48,48,12.2
2117,70.56666666666666,230,0,48,48,12.2
2118,70.6,230,0,48,48,12.2
2119,70.63333333333334,230,0,48,48,12.2
2120,70.66666666666667,230,0,48,48,12.2
2121,70.7,230,0,48,48,12.2
2122,70.73333333333333,230,0,48,48,12.2
2123,70.76666666666667,230,0,48,48,12.2
2124,70.8,230,0,48,48,12.2
2125,70.83333333333333,230,0,48,48,12.2
2126,70.86666666666666,230,0,48,48,12.2
2127,70.9,230,0,48,48,12.2
2128,70.93333333333334,230,0,48,48,12.2
2129,70.96666666666667,230,0,48,48,12.2
2130,71.0,230,0,48,48,12.2
2131,71.03333333333333,230,0,48,48,12.2
2132,71.06666666666666,230,0,48,48,12.2
2133,71.1,230,0,48,48,12.2
2134,71.13333333333334,230,0,48,48,12.2
2135,71.16666666666667,230,0,48,48,12.2
2136,71.2,230,0,48,48,12.2
2137,71.23333333333333,230,0,48,48,12.2
2138,71.26666666666667,230,0,48,48,12.2
2139,71.3,230,0,48,48,12.2
2140,71.33333333333333,230,0,48,48,12.2
2141,71.36666666666666,230,0,48,48,12.2
2142,71.4,230,0,48,48,12.2
2143,71.43333333333334,230,0,48,48,12.2
2144,71.46666666666667,230,0,48,48,12.2
2145,71.5,230,0,48,48,12.2
2146,71.53333333333333,230,0,48,48,12.2
2147,71.56666666666666,230,0,48,48,12.2
2148,71.6,230,0,48,48,12.2
2149,71.63333333333334,230,0,48,48,12.2
2150,71.66666666666667,230,0,48,48,12.2
2151,71.7,230,0,48,48,12.2
2152,71.73333333333333,230,0,48,48,12.2
2153,71.76666666666667,230,0,48,48,12.2
2154,71.8,230,0,48,48,12.2
2155,71.83333333333333,230,0,48,48,12.2
2156,71.86666666666666,230,0,48,48,12.2
2157,71.9,230,0,48,48,12.2
2158,71.93333333333334,230,0,48,48,12.2
2159,71.96666666666667,230,0,48,48,12.2
2160,72.0,230,0,48,48,12.2
2161,72.03333333333333,230,0,48,48,12.2
2162,72.06666666666666,230,0,48,48,12.2
2163,72.1,230,0,48,48,12.2
2164,72.13333333333334,230,0,48,48,12.2
2165,72.16666666666667,230,0,48,48,12.2
2166,72.2,230,0,48,48,12.2
2167,72.23333333333333,230,0,48,48,12.2
2168,72.26666666666667,230,0,48,48,12.2
2169,72.3,230,0,48,48,12.2
2170,72.33333333333333,230,0,48,48,12.2
2171,72.36666666666666,230,0,48,48,12.2
2172,72.4,230,0,48,48,12.2
2173,72.43333333333334,230,0,48,48,12.2
2174,72.46666666666667,230,0,48,48,12.2
2175,72.5,230,0,48,48,12.2
2176,72.53333333333333,230,0,48,48,12.2
2177,72.56666666666666,230,0,48,48,12.2
